code,date,time,floor,type,basicPrice,ceilingPrice,floorPrice,open,high,low,close,average,adOpen,adHigh,adLow,adClose,adAverage,nmVolume,nmValue,ptVolume,ptValue,change,adChange,pctChange
BVH,2025-10-06,15:10:04,HOSE,STOCK,53.0,56.7,49.3,53.8,54.5,53.5,54.5,53.981,53.8,54.5,53.5,54.5,53.981,248100.0,13392690000.0,0.0,0.0,1.5,1.5,2.8302
BVH,2025-10-03,15:10:03,HOSE,STOCK,54.1,57.8,50.4,53.7,54.1,52.9,53.0,53.258,53.7,54.1,52.9,53.0,53.258,236300.0,12584980000.0,0.0,0.0,-1.1,-1.1,-2.0333
BVH,2025-10-02,15:10:03,HOSE,STOCK,54.9,58.7,51.1,55.0,55.5,54.1,54.1,54.733,55.0,55.5,54.1,54.1,54.733,180500.0,9879350000.0,0.0,0.0,-0.8,-0.8,-1.4572
BVH,2025-10-01,15:10:02,HOSE,STOCK,55.3,59.1,51.5,55.3,55.5,54.9,54.9,55.052,55.3,55.5,54.9,54.9,55.052,164500.0,9056090000.0,0.0,0.0,-0.4,-0.4,-0.7233
BVH,2025-09-30,15:09:03,HOSE,STOCK,56.2,60.1,52.3,56.0,56.4,54.7,55.3,55.43,56.0,56.4,54.7,55.3,55.43,360700.0,19993520000.0,0.0,0.0,-0.9,-0.9,-1.6014
BVH,2025-09-29,15:09:03,HOSE,STOCK,56.5,60.4,52.6,56.7,56.7,55.6,56.2,56.082,56.7,56.7,55.6,56.2,56.082,208800.0,11709850000.0,0.0,0.0,-0.3,-0.3,-0.531
BVH,2025-09-26,15:09:03,HOSE,STOCK,56.5,60.4,52.6,56.5,57.2,56.3,56.5,56.631,56.5,57.2,56.3,56.5,56.631,263000.0,14893830000.0,0.0,0.0,0.0,0.0,0.0
BVH,2025-09-25,15:09:03,HOSE,STOCK,56.5,60.4,52.6,56.6,57.0,56.1,56.5,56.575,56.6,57.0,56.1,56.5,56.575,156000.0,8825670000.0,0.0,0.0,0.0,0.0,0.0
BVH,2025-09-24,15:09:03,HOSE,STOCK,56.0,59.9,52.1,56.0,56.7,55.0,56.5,55.687,56.0,56.7,55.0,56.5,55.687,319700.0,17803060000.0,0.0,0.0,0.5,0.5,0.8929
BVH,2025-09-23,15:09:03,HOSE,STOCK,56.5,60.4,52.6,56.5,56.9,56.0,56.0,56.415,56.5,56.9,56.0,56.0,56.415,167500.0,9449560000.0,0.0,0.0,-0.5,-0.5,-0.885
